customer_id,credit_score,geography,gender,age,tenure,num_of_products,balance,estimated_salary,has_credit_card,is_active_member,exited,age_group,balance_group,tenure_group,num_of_products_group
15595324,579,Germany,Female,39,5,3,117833.3,5831,FALSE,FALSE,TRUE,Mid-Age,High Balance,Mid,2-3 Products
15641662,470,Germany,Male,39,5,2,117469.9,63705.9,FALSE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15600688,600,France,Female,39,5,2,0,118272.1,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15642137,695,Spain,Female,39,5,2,0,102763.7,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15718280,662,Germany,Male,39,5,2,139822.1,146219.9,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15596575,615,Germany,Male,39,5,2,113193.5,52166.3,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15705309,629,Spain,Male,39,5,2,0,116748.1,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15691875,850,Germany,Female,39,5,1,114491.8,99689.5,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15575498,705,France,Female,39,5,2,149379.7,96075.6,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15743759,619,France,Male,39,5,2,0,158444.6,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15688973,598,Spain,Female,39,5,2,0,83103.5,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15754301,704,France,Male,39,5,1,0,6416.9,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,1 Product
15705663,700,Germany,Female,39,5,2,144550.8,189664.4,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15671779,567,France,Male,39,5,2,0,168521.7,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15756535,733,Germany,Male,39,5,1,91538.5,93783,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15577423,627,Germany,Female,39,5,1,124586.9,93132.6,TRUE,FALSE,TRUE,Mid-Age,High Balance,Mid,1 Product
15640852,617,Germany,Female,39,5,3,83348.9,7953.6,TRUE,FALSE,TRUE,Mid-Age,Average Balance,Mid,2-3 Products
15773804,625,France,Male,39,5,1,0,99800.9,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,1 Product
15734365,579,France,Male,39,5,2,0,39891.8,FALSE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15677087,662,France,Female,39,5,1,138106.8,19596.7,FALSE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15787602,568,Spain,Male,39,5,2,0,129569.9,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15679801,712,Spain,Female,39,5,2,163097.5,23702.4,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15604963,661,France,Male,39,5,2,0,181461.5,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15771674,603,Spain,Female,39,5,2,162390.5,54702.7,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15716420,612,Spain,Male,39,5,1,170288.4,59601.2,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15774507,574,France,Female,39,5,1,119013.9,103421.9,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15656141,741,France,Male,39,5,1,0,40207.1,FALSE,TRUE,FALSE,Mid-Age,No Balance,Mid,1 Product
15671973,467,Spain,Male,39,5,2,0,7416,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15801920,727,Germany,Male,39,5,2,80615.5,180962.3,FALSE,FALSE,FALSE,Mid-Age,Average Balance,Mid,2-3 Products
15813911,809,France,Female,39,5,1,0,77705.8,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,1 Product
15790599,756,Germany,Female,39,5,2,149363.1,109098.4,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15598046,662,France,Female,39,5,2,139562,61636.2,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15707138,679,Spain,Male,39,5,2,0,100060.5,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15744695,694,France,Male,39,5,1,77652.4,25407.6,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15627027,738,France,Male,39,5,2,0,114389,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15706458,812,Germany,Male,39,5,3,115730.7,185599.3,TRUE,TRUE,TRUE,Mid-Age,High Balance,Mid,2-3 Products
15771323,480,Spain,Male,39,5,1,121626.9,82438.1,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15606229,771,France,Male,39,5,2,0,96270.6,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15625524,512,France,Male,40,5,2,0,146457.8,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15733616,806,France,Male,40,5,1,80613.9,142838.6,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15705515,587,Germany,Male,40,5,2,138241.9,159418.1,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15580148,750,Germany,Male,40,5,3,168286.8,20452,TRUE,FALSE,TRUE,Mid-Age,High Balance,Mid,2-3 Products
15654238,673,France,Female,40,5,1,137494.3,81753.9,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15640059,606,France,Male,40,5,2,0,70899.3,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15716134,617,France,Male,40,5,2,190008.3,107047.9,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15588670,705,Spain,Female,40,5,1,203715.1,179978.7,TRUE,FALSE,TRUE,Mid-Age,High Balance,Mid,1 Product
15791279,701,France,Male,40,5,1,169742.6,153537.5,TRUE,TRUE,TRUE,Mid-Age,High Balance,Mid,1 Product
15814268,444,France,Female,40,5,1,84350.1,143835.8,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15777576,559,Spain,Female,40,5,1,139129.4,32635.5,FALSE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15732832,707,France,Female,40,5,2,0,41052.8,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15675320,758,Spain,Female,40,5,2,93499.8,123218.8,FALSE,FALSE,FALSE,Mid-Age,Average Balance,Mid,2-3 Products
15738318,800,France,Female,40,5,1,97764.4,98640.1,TRUE,FALSE,TRUE,Mid-Age,Average Balance,Mid,1 Product
15778320,848,Germany,Female,40,5,1,148495.6,158854,FALSE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15584545,532,France,Female,40,5,2,0,177099.7,FALSE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15688172,677,Spain,Male,40,5,2,0,88947.6,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15659325,802,Spain,Male,40,5,2,0,175043.7,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15768451,739,Germany,Male,40,5,3,149131,60037,TRUE,TRUE,TRUE,Mid-Age,High Balance,Mid,2-3 Products
15808960,620,Germany,Male,40,5,2,108197.1,49722.3,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15679968,623,France,Male,40,5,1,118788.6,192867.4,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15765650,501,Germany,Male,40,5,1,114655.6,126535.9,FALSE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15703106,575,France,Male,40,5,2,0,122488.6,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15576641,733,Germany,Male,40,5,2,125725,50783.1,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15780386,654,Spain,Male,40,5,1,105683.6,173617.1,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15782758,632,France,Male,40,5,1,147650.7,199674.8,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15698703,628,Germany,Male,40,5,2,181768.3,129108,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15784286,641,Spain,Male,40,5,1,102145.1,100637.1,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15740846,556,France,Male,40,5,1,125909.9,95124.4,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15652320,588,France,Male,40,5,2,0,100727.7,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15765300,596,Germany,Male,40,5,3,62389,148623.4,TRUE,FALSE,TRUE,Mid-Age,Average Balance,Mid,2-3 Products
15812920,607,Germany,Male,40,5,1,90594.6,181598.3,FALSE,TRUE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15800233,850,France,Female,40,5,2,0,35034.2,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15592761,710,France,Male,40,5,2,0,162879,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15707242,504,Spain,Male,40,5,2,0,146703.4,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15809309,689,Spain,Female,40,5,1,154251.7,118319.5,FALSE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15723989,646,France,Male,40,5,2,93680.4,179473.3,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Mid,2-3 Products
15701166,660,France,Male,40,5,2,131754.1,38761.6,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15576131,666,France,Male,40,5,2,0,147878,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15738018,571,France,Male,40,5,2,0,72849.3,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15640855,729,Germany,Male,40,5,2,113574.6,103396.1,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15711062,633,Germany,Male,40,5,2,86172.8,117279.5,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Mid,2-3 Products
15576065,731,Spain,Female,40,5,1,171326,159718.3,TRUE,TRUE,TRUE,Mid-Age,High Balance,Mid,1 Product
15613048,648,Germany,Female,40,5,1,139973.6,667.7,TRUE,TRUE,TRUE,Mid-Age,High Balance,Mid,1 Product
15588456,658,France,Female,40,5,1,143566.1,189607.7,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15796370,604,Spain,Male,40,5,1,155455.4,113581.9,FALSE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15607098,747,Spain,Female,41,5,2,94521.2,194926.9,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Mid,2-3 Products
15726234,708,Spain,Female,41,5,1,0,157004,FALSE,TRUE,FALSE,Mid-Age,No Balance,Mid,1 Product
15672012,773,Spain,Female,41,5,1,0,28266.9,TRUE,FALSE,TRUE,Mid-Age,No Balance,Mid,1 Product
15714466,846,France,Female,41,5,3,0,3440.5,TRUE,FALSE,TRUE,Mid-Age,No Balance,Mid,2-3 Products
15748947,657,France,Female,41,5,1,95858.4,68255.9,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15576085,739,France,Male,41,5,2,0,143882.3,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15730868,747,France,Male,41,5,2,0,22750.2,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15589224,596,Spain,Male,41,5,2,0,141053.9,FALSE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15670205,518,Germany,Female,41,5,1,110625,89327.7,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15652808,774,France,Female,41,5,1,126670.4,102426.1,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15713608,850,France,Female,41,5,2,0,34827.4,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15610801,648,Germany,Male,41,5,1,123049.2,5066.8,FALSE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15667742,627,Spain,Male,41,5,1,100880.8,134665.3,FALSE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15599078,619,Germany,Female,41,5,1,92467.6,38270.5,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15594878,661,Spain,Female,41,5,1,28083,69586.3,TRUE,FALSE,TRUE,Mid-Age,Low Balance,Mid,1 Product
15634359,639,Germany,Female,41,5,1,98635.8,199970.7,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15666884,508,Germany,Female,41,5,2,82161.7,187776.5,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Mid,2-3 Products
15610002,802,Spain,Male,41,5,2,0,134626.3,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15654408,562,Spain,Male,41,5,2,165445,85787.3,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15640464,605,France,Male,41,5,1,91612.9,28427.8,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15721779,826,Spain,Male,41,5,2,146466.5,180934.7,FALSE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15742848,673,France,Male,41,5,1,0,65657.3,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,1 Product
15668894,661,Germany,Male,41,5,2,122552.5,120646.4,FALSE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15783882,771,Spain,Female,41,5,2,0,92914.7,FALSE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15753079,612,France,Male,41,5,3,0,151256.2,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15616630,583,Germany,Female,41,5,1,77647.6,190429.5,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15566030,497,Germany,Male,41,5,1,80542.8,88729.2,FALSE,FALSE,TRUE,Mid-Age,Average Balance,Mid,1 Product
15586557,661,France,Male,41,5,1,0,88279.6,FALSE,TRUE,FALSE,Mid-Age,No Balance,Mid,1 Product
15640266,621,Spain,Male,41,5,1,104631.7,95551.2,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15665524,605,Spain,Male,41,5,1,103154.7,143203.8,FALSE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15728523,522,France,Male,41,5,1,144147.7,14789.9,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15646594,749,France,Male,41,5,1,57568.9,61128.3,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15638751,838,Spain,Female,41,5,2,0,81313.5,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15689952,724,Spain,Male,41,5,1,0,115753.9,FALSE,TRUE,FALSE,Mid-Age,No Balance,Mid,1 Product
15757015,783,Germany,Female,41,5,1,106640.5,176946,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15658233,724,France,Female,41,5,1,109798.3,149593.6,FALSE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15597385,573,Spain,Male,41,5,2,0,14479.3,FALSE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15630413,608,France,Female,41,5,2,0,72462.3,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15592104,655,France,Female,41,5,1,0,36548,FALSE,FALSE,TRUE,Mid-Age,No Balance,Mid,1 Product
15661708,508,France,Female,41,5,2,0,94170.8,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15772009,664,France,Female,41,5,1,0,152054.3,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,1 Product
15658409,686,France,Male,41,5,3,128876.7,106939.3,TRUE,TRUE,TRUE,Mid-Age,High Balance,Mid,2-3 Products
15687385,484,France,Male,41,5,1,0,74267.4,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,1 Product
15813140,543,Spain,Male,41,5,2,0,143980.3,FALSE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15662397,640,France,Female,42,5,1,176099.1,8404.7,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15804072,701,Spain,Female,42,5,2,0,24210.6,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15586959,468,France,Female,42,5,2,0,125305.3,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15602084,663,France,Female,42,5,1,124626.1,78004.5,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15646513,803,France,Male,42,5,1,0,196466.8,TRUE,FALSE,TRUE,Mid-Age,No Balance,Mid,1 Product
15634267,717,France,Male,42,5,2,0,172665.2,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15719561,768,France,Male,42,5,3,0,60686.4,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15762138,608,France,Male,42,5,2,0,178504.3,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15787907,719,Germany,Female,42,5,3,137227,149097.4,TRUE,FALSE,TRUE,Mid-Age,High Balance,Mid,2-3 Products
15716024,660,Spain,Male,42,5,2,0,115509.6,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15814998,688,Spain,Male,42,5,2,0,197602.3,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15674727,777,France,Female,42,5,1,147531.8,38819.4,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15623712,453,Spain,Female,42,5,3,0,83008.5,TRUE,FALSE,TRUE,Mid-Age,No Balance,Mid,2-3 Products
15808557,695,France,Female,42,5,1,0,72172.1,FALSE,TRUE,TRUE,Mid-Age,No Balance,Mid,1 Product
15694450,677,France,Male,42,5,1,99580.1,21008,TRUE,FALSE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15664802,543,France,Female,42,5,2,0,101905.3,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15740345,657,Spain,Male,42,5,1,41473.3,112979.6,TRUE,FALSE,TRUE,Mid-Age,Low Balance,Mid,1 Product
15812230,670,Germany,Female,42,5,3,49508.8,100324,TRUE,TRUE,FALSE,Mid-Age,Low Balance,Mid,2-3 Products
15748608,612,Germany,Male,42,5,1,141927.1,43019,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15785373,717,Spain,Female,42,5,1,190305.8,99347.8,TRUE,FALSE,TRUE,Mid-Age,High Balance,Mid,1 Product
15733138,663,Germany,Male,42,5,1,90248.8,79169.7,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15566312,660,Spain,Female,42,5,3,0,189016.2,TRUE,TRUE,TRUE,Mid-Age,No Balance,Mid,2-3 Products
15771222,779,France,Female,42,5,2,0,25951.9,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15711571,587,Spain,Male,42,5,1,120233.8,194890.3,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15694581,807,Spain,Male,42,5,2,0,74900.9,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15579189,690,France,Female,42,5,2,0,120512.1,FALSE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15628145,682,France,Female,43,5,1,125851.9,193318.3,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15653780,621,France,Female,43,5,1,0,47578.4,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,1 Product
15583212,600,France,Female,43,5,1,134022.1,194764.8,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15605918,635,Germany,Male,43,5,2,78992.8,153265.3,FALSE,FALSE,FALSE,Mid-Age,Average Balance,Mid,2-3 Products
15755638,673,France,Female,43,5,1,168069.7,146992.2,TRUE,TRUE,TRUE,Mid-Age,High Balance,Mid,1 Product
15665077,598,France,Female,43,5,3,0,100722.7,TRUE,TRUE,TRUE,Mid-Age,No Balance,Mid,2-3 Products
15779497,603,France,Male,43,5,1,127823.9,19483.3,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15635776,686,Germany,Female,43,5,2,154846.2,151903.6,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15801699,436,Spain,Male,43,5,2,0,35687.4,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15646726,672,France,Male,43,5,1,0,63833.1,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,1 Product
15717937,554,Germany,Male,43,5,1,99906.9,24983.4,FALSE,FALSE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15640917,633,France,Male,43,5,2,0,48249.9,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15761600,713,France,Male,43,5,1,86394.1,130001.1,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15684147,678,France,Male,43,5,1,102338.2,79649.6,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15751943,529,Spain,Female,43,5,2,0,79476.6,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15740557,753,France,Female,43,5,2,0,109881.7,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15811026,505,Germany,Male,43,5,2,136855.9,171070.5,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15702190,672,Spain,Male,43,5,2,0,64515.5,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15656822,568,Germany,Male,43,5,4,87612.6,107155.4,TRUE,TRUE,TRUE,Mid-Age,Average Balance,Mid,4+ Products
15782608,743,France,Male,43,5,2,0,113079.2,FALSE,FALSE,TRUE,Mid-Age,No Balance,Mid,2-3 Products
15677243,538,Spain,Male,43,5,2,0,126933.7,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15625964,582,France,Female,43,5,1,153313.7,170563.7,FALSE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15667002,666,Spain,Male,43,5,2,0,29346.1,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15800049,728,Spain,Female,43,5,1,0,120088.2,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,1 Product
15750104,718,Germany,Male,43,5,2,132615.7,32999.1,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15609928,850,Germany,Male,43,5,2,129305.1,19244.6,FALSE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15695819,504,Germany,Male,43,5,2,134740.2,181430.9,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15588955,581,Germany,Female,43,5,3,93259.6,141035.6,TRUE,FALSE,TRUE,Mid-Age,Average Balance,Mid,2-3 Products
15756167,762,Spain,Female,43,5,1,134204.7,139971,TRUE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15792232,595,Spain,Female,43,5,2,0,105149.8,FALSE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15726179,757,Germany,Female,43,5,2,131433.3,3497.4,TRUE,TRUE,TRUE,Mid-Age,High Balance,Mid,2-3 Products
15757535,647,Spain,Female,44,5,3,0,174205.2,TRUE,TRUE,TRUE,Mid-Age,No Balance,Mid,2-3 Products
15680998,725,France,Male,44,5,1,0,117356.1,TRUE,TRUE,FALSE,Mid-Age,No Balance,Mid,1 Product
15797748,729,France,Male,44,5,2,0,9200.5,FALSE,TRUE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15662100,850,Germany,Female,44,5,1,128605.3,171096.2,FALSE,TRUE,FALSE,Mid-Age,High Balance,Mid,1 Product
15812272,693,Germany,Male,44,5,2,124601.6,46998.1,TRUE,TRUE,TRUE,Mid-Age,High Balance,Mid,2-3 Products
15617648,584,France,Female,44,5,2,95671.8,106564.9,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Mid,2-3 Products
15756125,757,Spain,Male,44,5,2,140856.2,158735.1,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15640161,618,Germany,Male,44,5,2,157955.8,139297.7,FALSE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15788535,593,Spain,Male,44,5,1,0,128047,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,1 Product
15699247,791,France,Female,44,5,2,0,123977.9,TRUE,TRUE,TRUE,Mid-Age,No Balance,Mid,2-3 Products
15759066,483,France,Female,44,5,1,136836.5,192359.9,TRUE,FALSE,TRUE,Mid-Age,High Balance,Mid,1 Product
15701206,566,Spain,Male,44,5,2,0,66462.8,TRUE,FALSE,FALSE,Mid-Age,No Balance,Mid,2-3 Products
15628558,447,France,Female,44,5,1,89188.8,75408.2,TRUE,TRUE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15668270,587,Germany,Female,44,5,2,125584.2,41852.2,TRUE,TRUE,TRUE,Mid-Age,High Balance,Mid,2-3 Products
15691817,547,Spain,Female,44,5,3,0,5459.1,FALSE,FALSE,TRUE,Mid-Age,No Balance,Mid,2-3 Products
15718912,608,Germany,Female,44,5,1,126147.8,132424.7,FALSE,TRUE,TRUE,Mid-Age,High Balance,Mid,1 Product
15591091,644,France,Male,44,5,1,73348.6,157166.8,TRUE,FALSE,TRUE,Mid-Age,Average Balance,Mid,1 Product
15601383,744,Spain,Male,44,5,1,120654.7,82290.8,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15662488,627,France,Female,44,5,2,0,82969.6,TRUE,FALSE,TRUE,Mid-Age,No Balance,Mid,2-3 Products
15815070,566,Germany,Female,44,5,2,141429,68408.7,FALSE,FALSE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15784526,616,France,Male,44,5,1,102016.4,178235.4,FALSE,TRUE,TRUE,Mid-Age,High Balance,Mid,1 Product
15750545,629,France,Male,44,5,4,0,117572.6,FALSE,FALSE,TRUE,Mid-Age,No Balance,Mid,4+ Products
15710053,667,Germany,Female,44,5,2,140406.7,57164.2,FALSE,TRUE,FALSE,Mid-Age,High Balance,Mid,2-3 Products
15591724,560,France,Female,44,5,1,143245,98661.3,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15630053,656,France,Male,45,5,1,127864.4,87107.6,TRUE,FALSE,FALSE,Mid-Age,High Balance,Mid,1 Product
15684181,643,France,Male,45,5,1,0,142513.5,TRUE,FALSE,TRUE,Mid-Age,No Balance,Mid,1 Product
15579334,769,Germany,Female,45,5,1,126674.8,124118.7,TRUE,FALSE,TRUE,Mid-Age,High Balance,Mid,1 Product
15602010,850,Germany,Female,45,5,1,103909.9,60083.1,TRUE,FALSE,TRUE,Mid-Age,High Balance,Mid,1 Product
15753969,724,Spain,Male,45,5,1,83888.5,34121.8,FALSE,TRUE,FALSE,Mid-Age,Average Balance,Mid,1 Product
15630725,649,France,Female,45,5,1,92786.7,173365.9,TRUE,FALSE,TRUE,Mid-Age,Average Balance,Mid,1 Product
15629078,850,Germany,Female,45,5,1,127258.8,192744.2,TRUE,TRUE,TRUE,Mid-Age,High Balance,Mid,1 Product
15577178,511,France,Male,45,5,1,68375.3,193160.3,TRUE,FALSE,TRUE,Mid-Age,Average Balance,Mid,1 Product
15603465,665,Germany,Female,45,5,2,155447.6,51871.9,TRUE,FALSE,TRUE,Mid-Age,High Balance,Mid,2-3 Products
